date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,turn,tradestatus,isST
2024-11-18,sh.600276,47.2,55.263592,6.879216,11.582367,67.780263,0.4758,1,0
2024-11-19,sh.600276,47.43,55.532885,6.912738,11.638806,68.110548,0.4081,1,0
2024-11-20,sh.600276,50.46,59.080527,7.354349,12.382335,72.461696,1.7176,1,0
2024-11-21,sh.600276,50.19,58.7644,7.314997,12.31608,72.07397,0.7658,1,0
2024-11-22,sh.600276,48.27,56.51639,7.035165,11.844933,69.316807,0.7862,1,0
2024-11-25,sh.600276,47.76,55.919262,6.960834,11.719785,68.584435,0.6837,1,0
2024-11-26,sh.600276,48.68,56.996434,7.09492,11.945543,69.905576,0.6267,1,0
2024-11-27,sh.600276,49.99,58.530232,7.285848,12.267002,71.786765,0.9007,1,0
2024-11-28,sh.600276,49.7,58.190689,7.243581,12.195839,71.370319,0.5757,1,0
2024-11-29,sh.600276,50.69,59.34982,7.38787,12.438775,72.791981,1.0864,1,0
2024-12-02,sh.600276,50.45,59.068818,7.352891,12.379881,72.447336,0.658,1,0
2024-12-03,sh.600276,49.63,58.10873,7.233379,12.178662,71.269797,0.6211,1,0
2024-12-04,sh.600276,49.4,57.839438,7.199858,12.122223,70.939512,0.4049,1,0
2024-12-05,sh.600276,48.95,57.31256,7.134272,12.011798,70.293302,0.4673,1,0
2024-12-06,sh.600276,49.53,57.991647,7.218805,12.154123,71.126195,0.5366,1,0
2024-12-09,sh.600276,49.38,57.816021,7.196943,12.117315,70.910792,0.4336,1,0
2024-12-10,sh.600276,48.13,56.352472,7.01476,11.810579,69.115764,1.6023,1,0
2024-12-11,sh.600276,48.15,56.375889,7.017675,11.815486,69.144484,0.6732,1,0
2024-12-12,sh.600276,48.04,56.247097,7.001643,11.788494,68.986521,0.5669,1,0
2024-12-13,sh.600276,46.59,54.54938,6.790311,11.432679,66.904289,1.0202,1,0
2024-12-16,sh.600276,46.07,53.940544,6.714523,11.305077,66.157557,0.5551,1,0
2024-12-17,sh.600276,46.5,54.444005,6.777194,11.410594,66.775047,0.4952,1,0
2024-12-18,sh.600276,46.59,54.54938,6.790311,11.432679,66.904289,0.3874,1,0
2024-12-19,sh.600276,46.54,54.490839,6.783024,11.42041,66.832488,0.3409,1,0
2024-12-20,sh.600276,46.25,54.151295,6.740757,11.349247,66.416041,0.4087,1,0
2024-12-23,sh.600276,45.85,53.68296,6.682459,11.251091,65.841632,0.5674,1,0
2024-12-24,sh.600276,46.33,54.244962,6.752417,11.368878,66.530923,0.4609,1,0
2024-12-25,sh.600276,46.62,54.584506,6.794683,11.440041,66.94737,0.4942,1,0
2024-12-26,sh.600276,46.11,53.987378,6.720353,11.314892,66.214998,0.401,1,0
2024-12-27,sh.600276,46.1,53.975669,6.718895,11.312439,66.200638,0.3331,1,0
2024-12-30,sh.600276,46.14,54.022503,6.724725,11.322254,66.258079,0.4017,1,0
2024-12-31,sh.600276,45.9,53.741502,6.689746,11.263361,65.913433,0.6085,1,0
2025-01-02,sh.600276,44.95,52.629205,6.551287,11.030241,64.549212,0.5457,1,0
2025-01-03,sh.600276,44.36,51.93841,6.465297,10.885462,63.701959,0.4293,1,0
2025-01-06,sh.600276,45.01,52.699455,6.560032,11.044964,64.635373,0.4726,1,0
2025-01-07,sh.600276,44.04,51.563741,6.418659,10.806937,63.242431,0.4035,1,0
2025-01-08,sh.600276,43.55,50.99003,6.347243,10.686696,62.53878,0.5492,1,0
2025-01-09,sh.600276,43.08,50.439736,6.278742,10.571363,61.86385,0.4041,1,0
2025-01-10,sh.600276,42.67,49.959692,6.218986,10.470754,61.275081,0.4166,1,0
2025-01-13,sh.600276,42.81,50.12361,6.239391,10.505108,61.476124,0.2996,1,0
2025-01-14,sh.600276,44.29,51.856451,6.455095,10.868284,63.601437,0.5295,1,0
2025-01-15,sh.600276,43.88,51.376407,6.395339,10.767675,63.012668,0.29,1,0
2025-01-16,sh.600276,42.9,50.228985,6.252508,10.527193,61.605366,0.4862,1,0
2025-01-17,sh.600276,42.84,50.158735,6.243763,10.51247,61.519204,0.3145,1,0
2025-01-20,sh.600276,44.52,52.125744,6.488617,10.924724,63.931722,0.8757,1,0
2025-01-21,sh.600276,45.13,52.839956,6.577522,11.074411,64.807696,0.5549,1,0
2025-01-22,sh.600276,44.43,52.020369,6.475499,10.902639,63.80248,0.3304,1,0
2025-01-23,sh.600276,43.96,51.470074,6.406999,10.787306,63.12755,0.4485,1,0
2025-01-24,sh.600276,44.64,52.266245,6.506106,10.95417,64.104045,0.5494,1,0
2025-01-27,sh.600276,44.65,52.277953,6.507564,10.956624,64.118405,0.3027,1,0
2025-02-05,sh.600276,44.01,51.528616,6.414286,10.799575,63.199351,0.4302,1,0
2025-02-06,sh.600276,44.36,51.93841,6.465297,10.885462,63.701959,0.3953,1,0
2025-02-07,sh.600276,45.29,53.02729,6.600841,11.113673,65.03746,0.7923,1,0
2025-02-10,sh.600276,44.88,52.547246,6.541085,11.013064,64.44869,0.594,1,0
2025-02-11,sh.600276,44.19,51.739367,6.44052,10.843745,63.457835,0.487,1,0
2025-02-12,sh.600276,44.44,52.032077,6.476957,10.905093,63.81684,0.3947,1,0
2025-02-13,sh.600276,44.64,52.266245,6.506106,10.95417,64.104045,0.5935,1,0
2025-02-14,sh.600276,45.5,53.273166,6.631448,11.165205,65.339024,0.8186,1,0
2025-02-17,sh.600276,45.26,52.992165,6.596469,11.106312,64.994379,0.8742,1,0
2025-02-18,sh.600276,44.82,52.476996,6.53234,10.998341,64.362529,0.549,1,0
2025-02-19,sh.600276,44.71,52.348203,6.516308,10.971348,64.204567,0.5763,1,0
2025-02-20,sh.600276,46.5,54.444005,6.777194,11.410594,66.775047,1.3389,1,0
2025-02-21,sh.600276,48.28,56.528098,7.036622,11.847387,69.331167,1.5286,1,0
2025-02-24,sh.600276,48.09,56.305639,7.00893,11.800763,69.058323,0.8357,1,0
2025-02-25,sh.600276,47.37,55.462635,6.903993,11.624083,68.024386,0.5555,1,0
2025-02-26,sh.600276,47.55,55.673386,6.930227,11.668253,68.28287,0.5144,1,0
2025-02-27,sh.600276,47.91,56.094888,6.982696,11.756593,68.799839,0.5786,1,0
2025-02-28,sh.600276,45.96,53.811752,6.698491,11.278084,65.999595,0.7707,1,0
2025-03-03,sh.600276,45.92,53.764918,6.692661,11.268269,65.942154,0.5,1,0
2025-03-04,sh.600276,45.86,53.694668,6.683916,11.253545,65.855992,0.3815,1,0
2025-03-05,sh.600276,45.98,53.835169,6.701406,11.282992,66.028315,0.3961,1,0
2025-03-06,sh.600276,46.52,54.467422,6.780109,11.415502,66.803767,0.5195,1,0
2025-03-07,sh.600276,45.68,53.483917,6.657682,11.209375,65.597508,0.5277,1,0
2025-03-10,sh.600276,45.49,53.261458,6.62999,11.162751,65.324664,0.5387,1,0
2025-03-11,sh.600276,45.34,53.085832,6.608128,11.125943,65.109261,0.457,1,0
2025-03-12,sh.600276,45.0,52.687747,6.558575,11.042511,64.621013,0.5323,1,0
2025-03-13,sh.600276,45.03,52.722872,6.562947,11.049872,64.664094,0.3815,1,0
